ID	MODEL	SEND	RECEIVE	LATENCY
125	resnet50-v2-7	17731428097534080	17731428252453922	70610
153	resnet50-v2-7	17731443157201172	17731443312161652	70629
318	densenet-9	17731659793836690	17731659949501886	70950
626	resnet34-v2-7	17731996308283370	17731996464108758	71023
597	resnet34-v2-7	17731976911023382	17731977071447294	73119
959	resnet50-v2-7	17732350864740218	17732351026043220	73520
887	resnet50-v2-7	17732280309660250	17732280471434744	73734
383	squeezenet1.1-7	17731734646714192	17731734808519000	73748
858	resnet34-v2-7	17732239092665970	17732239254551158	73785
662	resnet34-v2-7	17732029571717556	17732029734041516	73985
557	resnet18-v2-7	17731941637008138	17731941800527132	74530
409	resnet50-v2-7	17731758888492584	17731759055083616	75930
240	resnet18-v2-7	17731587603772526	17731587771008216	76224
